id,name,domain,distance,authentication_provider
130259,Triadelphia Ridge Elementary School (HCPSS),hcpss.instructure.com,,saml
127785,Trinity Anglican College - Albury,trinityac.instructure.com,,
135156,Trinity Area School District (Parents/Guardians),trinitypride.instructure.com,,canvas
135155,Trinity Area School District (Students/Teachers),trinitypride.instructure.com,,saml
132972,Trinity Basin Preparatory,trinitybasin.instructure.com,,
130577,Trinity Business School   ,tcd.instructure.com,,canvas
137257,Trinity Christian School,trinitychristianschool.instructure.com,,saml
137770,Trinity College - Gladstone,trinitygladstone.instructure.com,,
130580,Trinity College Dublin,tcd.instructure.com,,canvas
138126,Trinity College Melbourne,trinityunimelb.instructure.com,,saml
127040,Trinity Grammar School,tgs.instructure.com,,
138007,Trinity Grammar School Kew,ruyton-trinity.instructure.com,,
136831,Trinity International University,canvas.tiu.edu,,
127955,Trinity Lutheran,trinitynn.instructure.com,,
127954,Trinity Lutheran,trinitynn.instructure.com,,
127956,Trinity Lutheran School - Newport News,trinitynn.instructure.com,,
127320,Trinity Preparatory School,trinityprep.instructure.com,,
127907,Trinity Presbyterian School,trinitywildcats.instructure.com,,
128823,Trinity School of Natural Health,trinityschool.instructure.com,,
137726,Trinity University,canvas.trinity.edu,,
131524,Trinity Valley School - Parents,tvs.instructure.com,,canvas
131523,Trinity Valley School - Students/Teachers,tvs.instructure.com,,70
136511,Trinity Valley School – Clever Login,tvs.instructure.com,,175
139578,Trivium Charter School Network,triviumcharter.instructure.com,,saml
134041,Troup County School System,troup.instructure.com,,
134281,Troup County School System - Parents / Guardians,troup.instructure.com,,canvas
131559,Troy Area School District,troysd.instructure.com,,saml
127475,Troy R-III,troyk12.instructure.com,,
128300,Troy University,troy.instructure.com,,
127042,Truckee Meadows Community College,tmcc.instructure.com,,
135551,True Education,canvas.true-education.org,,
136722,Trusted Neurodiagnostics Academy,trustedacademy.instructure.com,,canvas
128851,Tryggheim Skular,tryggheim.instructure.com,,
132446,Tryggheim Skular - Parents,tryggheim.instructure.com,,canvas
140569,Trường Hoàng Việt (Microsoft),hoangviet.instructure.com,,microsoft
139908,"Trường TH, THCS & THPT Ngôi Sao Hoàng Mai",4015.instructure.com,,1
139911,"Trường TH, THCS & THPT Ngôi Sao Hoàng Mai (Google)",4015.instructure.com,,203
138375,Trường Việt Anh (Giáo viên & Học sinh),truongvietanh.instructure.com,,3
138376,Trường Việt Anh (Phụ Huynh),truongvietanh.instructure.com,,2
136112,Tucson Unified School District - Parents,tusd1.instructure.com,,canvas
136169,Tucson Unified School District - Students and Staff,tusd1.instructure.com,,saml
128392,Tufts University,canvas.tufts.edu,,
128216,Tulane Law,onlinelaw.tulane.edu,,
128323,Tulane University,tulane.instructure.com,,
127043,Tulare County Office Of Education,tcoe.instructure.com,,
137089,Tullahoma City Schools,tcsedu.instructure.com,,saml
133471,Tulsa Public Schools - Parent,tulsaps.instructure.com,,
130671,Tulsa Public Schools- Staff/Students,tulsaps.instructure.com,,
135861,Tulsa Welding School,stratatech.instructure.com,,
135207,Tunkhannock Area School District (parents),tasd.instructure.com,,canvas
134051,Tunkhannock Area School District (students),tasd.instructure.com,,clever
133328,Tupelo Public School District,tupelo.instructure.com,,
134154,Tupelo Public School District - Parents,tupelo.instructure.com,,canvas
127315,Turtle Mountain Community College,tm.instructure.com,,
134000,Tusculum University (Faculty),tusculum.instructure.com,,saml
134002,"Tusculum University (Students)	",tusculum.instructure.com,,canvas
137254,Tuskegee University,tuskegee.instructure.com,,1
130073,Tvier,tvier.instructure.com,,google
132031,Tvier - Parent,tvier.instructure.com,,canvas
136872,Two Rivers High School (West St. Paul) Student,isd197.instructure.com,,
134717,Two Rivers School District (AR),arhosted.instructure.com,,
134664,Tyler ISD,tylerisd.instructure.com,,
127046,Tyler Junior College,tjc.instructure.com,,
139650,Tyndale Christian School,tyndale.instructure.com,,saml
136441,Tyrone Area School District -  Parents,tyrone.instructure.com,,Canvas
134893,Tyrrell County Schools (NC) - Parents,tycochs.instructure.com,,canvas
127047,Tyrrell County Schools (NC) - Students/Teachers,tycochs.instructure.com,,saml
141026,Tækniskólinn,tskoli.instructure.com,,
127245,U of MN College of Veterinary Medicine,umnadvet.instructure.com,,
135441,UA Little Rock (UALR) - Nursing,ualr-nursing.instructure.com,,
134718,UA Little Rock Cyber Gym (AR),arhosted.instructure.com,,
127177,UAB Professional Studies,uabonline.instructure.com,,
140597,UAC,uandina.instructure.com,,
140883,UAGCDev,uagcdev.instructure.com,,
131757,UBC Canvas,canvas.ubc.ca,,saml
131596,UBC Canvas Catalog,ubccpe.instructure.com,,
139888,UBC Staging,ubcstaging.instructure.com,,
130347,UBCTS - Parent,ubcts.instructure.com,,canvas
130348,UBCTS - Student/Teacher,ubcts.instructure.com,,saml
137369,UBalt,ubalt.instructure.com,,
127172,UC Berkeley,bcourses.berkeley.edu,,
126470,UC Berkeley - Extension,onlinelearning.berkeley.edu,,
132902,UC Berkeley Public Health,berkeleyphw.instructure.com,,canvas
127624,UC Davis,canvas.ucdavis.edu,,
130694,UC Davis Continuing and Professional Education,cpeonline.ucdavis.edu,,canvas
130373,UC Irvine,canvas.eee.uci.edu,,saml
127048,UC Irvine - School of Medicine,ucisom.instructure.com,,
127546,UC Irvine Division of Continuing Education,uciunex.instructure.com,,
131824,UC San Diego Extended Studies,extcanvas.ucsd.edu,,
136860,UC Santa Barbara,ucsb.instructure.com,,
127920,UC Santa Cruz,canvas.ucsc.edu,,
127815,UC Santa Cruz Extension,ucsc-extension.instructure.com,,
137266,UC Scout - Parent/Observer,ucscout.instructure.com,,canvas
137267,UC Scout - Student/Teacher,ucscout.instructure.com,,saml
131899,UCAB,ucab.instructure.com,,
129776,UCAS - Parent,ucas-edu.instructure.com,,canvas
129775,UCAS - Student/Teacher,ucas-edu.instructure.com,,saml
135952,UCD Summer Physics,ucdsummerphysics.instructure.com,,
136507,UCLA,bruinlearn.ucla.edu,,
127156,"UCLA Extension (University of California, Los Angeles)",my.uclaextension.edu,,
138432,UCLan,uclan.instructure.com,,
140820,"UCNJ Union College of Union County, NJ",unioncc.instructure.com,,
136092,UCO (Universidad de Cordoba),uco.instructure.com,,canvas
135945,UCP - Universidade Católica Portuguesa,universidadecatolicaportuguesa.instructure.com,,canvas
132110,UCPH,absalon.instructure.com,,
132079,UCPH,absalon.instructure.com,,
134868,UCSLP - Universidad Cuahtémoc Plantel San Luis Potosí A.C.,ucslp.instructure.com,,
132682,UCVirtual - Parents,ucvirtual.instructure.com,,canvas
132683,UCVirtual - Students/ Teachers,ucps.instructure.com,,saml
129356,UDEM - Universidad de Monterrey,udem.instructure.com,,ldap
140805,UDEM Online,udem_online.instructure.com,,
140873,UDESA,pruebaudesa.instructure.com,,
136743,UFP Online,ufponline.instructure.com,,saml
132550,UGrad Pakistan,irex.instructure.com,,1
139476,UH Continuing Studies,uhcontinuingstudies.instructure.com,,canvas
137639,UHR - Universitets- och högskolerådet,uhr.instructure.com,,
137564,UHV,canvas.uhv.edu,,saml
140815,UIT Universidad de Innovación y Tecnología,uit-campus.instructure.com,,
138327,UKÄ,uka.instructure.com,,
137618,ULACIT - Universidad Latinoamericana de Ciencia y Tecnología de Costa Rica,ulacit.instructure.com,,
136320,UM System,umsystem.instructure.com,,
140091,UMCH,umch.instructure.com,,
127244,UMPQUA Community College,umpqua.instructure.com,,
136321,UMSystem,umsystem.instructure.com,,
130886,UNAB,unab.instructure.com,,saml
140239,UNADE,unade.instructure.com,,
129414,UNAK,unak.instructure.com,,
127494,UNC Executive Development,uncexecutivedevelopment.instructure.com,,
136341,UNC School of Government,sogunc.instructure.com,,105
137179,UNDAF,undaf.instructure.com,,1
136614,UNE,une.instructure.com,,manual
133052,UNIDEP,afya.instructure.com,,
137913,UNIDEP,afya.instructure.com,,Canvas
130676,UNIFACENS,facens.instructure.com,,saml
136996,UNIFESO - Centro Universitário Serra dos Órgãos,unifeso.instructure.com,,
137914,UNIFIPMOC,afya.instructure.com,,Canvas
137915,UNIGRANRIO Barra da Tijuca,afya.instructure.com,,Canvas
137916,UNIGRANRIO Duque de Caixas,afya.instructure.com,,Canvas
137917,UNIGRANRIO Nova Iguaçu,afya.instructure.com,,Canvas
127050,UNINETT,uninett.instructure.com,,
130506,UNINOVAFAPI,afya.instructure.com,,canvas
137918,UNIPTAN,afya.instructure.com,,Canvas
133056,UNIREDENTOR,afya.instructure.com,,
137919,UNISL JIPARANA,afya.instructure.com,,Canvas
137920,UNISL PORTO VELHO,afya.instructure.com,,Canvas
137098,UNISUAM,unisuam.instructure.com,,
130501,UNITPAC,afya.instructure.com,,Canvas
130497,UNIVAÇO,afya.instructure.com,,Canvas
136286,UNMCPE,unmcpe.instructure.com,,
140766,UNSW College,unswcollege.instructure.com,,
136495,UNSW Medicine,unswmedicine.instructure.com,,
136517,UO Global Universidad Online,uoglobal.instructure.com,,
140469,UOC Corporate,amida.uoc.edu,,
135515,UP Mindanao,upmin.instructure.com,,
135970,UP Mindanao (Google Login) ,upmin.instructure.com,,saml
135932,"UP Open University (Canvas Login)	",upou.instructure.com,,
135933,UP Open University (up.edu.ph login),upou.instructure.com,,saml
137976,UPAEP,upaep.instructure.com,,openid_connect
131260,UPENN Canvas Online Learning,upenn-catalog.instructure.com,,
128341,UPMC Schools of Nursing,upmc.instructure.com,,
130759,UROX (Canvas),urox.instructure.com,,canvas
130830,UROX (Google),urox.instructure.com,,google
135746,UROX (Microsoft),urox.instructure.com,,microsoft
131397,URSA - Third Academy,thirdacademy.instructure.com,,
136569,US Performance Academy,gouspa.instructure.com,,
133064,US Sailing,ussailing.instructure.com,,
135778,US-West School District,us-west.instructure.com,,
135228,USA Cheese Guild,usacheeseguild.instructure.com,,1
135229,USA Cheese Specialist,usacheeseguild.instructure.com,,1
133354,USAF EOS,usafeos.instructure.com,,
140368,USAM - EL SALVADOR,usam.instructure.com,,
134998,USD 480 - Parents,usd480.instructure.com,,canvas
130709,USD 480 - Students/Teachers,usd480.instructure.com,,saml
138469,USF OSHA Training Institute Education Center,usfotiedcenter.instructure.com,,
138349,USJR - University of San Jose Recoletos,usjr.instructure.com,,
136178,USMP Virtual,usmpvirtual.instructure.com,,
128372,USN,usn.instructure.com,,saml
132771,USP,uspsantapaula.instructure.com,,Canvas
137957,UST Angelicum College,ustangelicum.instructure.com,,
127096,UT Austin - UTeach,uteachpd.instructure.com,,
127099,UT Austin ESL,utaustinesl.instructure.com,,
130550,UT Chattanooga,utchattanooga.instructure.com,,cas
140622,UTAMED,aulavirtual.utamed.es,,
139728,UTEC,utec.instructure.com,,
137650,UTH - Universidad Tecnologica de Honduras ,uthedu.instructure.com,,
127238,UTH Florida University,uthflorida.instructure.com,,
127312,UTHealth Houston,uth.instructure.com,,
128978,UTHealth Houston (Continuing Ed),uthealth.instructure.com,,
132916,UTS,uofts.instructure.com,,canvas
133062,UTS Open,canvas.open.uts.edu.au,,
137730,UTSA - The University of Texas at San Antonio,utsa.instructure.com,,saml
127106,UTeachEngineering,engineeryourworld.instructure.com,,
132773,UVNE,uvne.instructure.com,,Canvas
127090,UW - Madison,canvas.wisc.edu,,
127091,UW - Madison Executive Education,exedwisc.instructure.com,,
140266,UWS Sandbox,uws-sandbox.instructure.com,,
133260,Uarts,uarts.instructure.com,,
128381,UiT Norges arktiske universitet,uit.instructure.com,,
132729,Uinta County School District #1,uinta1.instructure.com,,
139545,Uintah Basin Technical College,ubtech.instructure.com,,
127957,Uintah District,uintah.instructure.com,,
138083,Ulbra - Universidade Luterana do Brasil,ulbra.instructure.com,,103
130197,Ulladulla High School,ulladulla.instructure.com,,microsoft
133381,Ulladulla High School Parent Login,ulladulla.instructure.com,,canvas
135366,Ulster Supported Employment Limited (Usel),usel.instructure.com,,canvas
136147,Ulster University,ulster.instructure.com,,
133904,Ulverstone Primary School (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133684,Ulverstone Primary School (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
133905,Ulverstone Secondary College (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133685,Ulverstone Secondary College (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
135823,Ulwazi University of the Witwatersrand (Wits),ulwazi.wits.ac.za,,
140652,Uncharted Territory Solutions Preparation,utllcnetwork.instructure.com,,
130474,Under the Hammer Training,underthehammer.instructure.com,,canvas
132450,Understanding Our Differences,uod.instructure.com,,
140528,Uni Strasi,unistrasi.instructure.com,,
136579,UniBlock,uniblock.instructure.com,,
140404,UniTrento,unitn.instructure.com,,
131447,Unianchieta,anchieta.instructure.com,,canvas
131432,Unianchieta,anchieta.instructure.com,,canvas
139959,Unicon,canvas.unicon.net,,
137628,Unicorn,online-learning.instructure.com,,
136985,Unifacisa,unifacisa.instructure.com,,
132821,Unification Theological Seminary,utseminary.instructure.com,,canvas
136688,Uniformed Services University,canvas.usuhs.edu,,
135877,Unilu,uniluzern.instructure.com,,
140406,Unimib,unimib.instructure.com,,
129886,Union Academy Charter School - Parents,unionacademy.instructure.com,,canvas
